weightDraw,rightsProtection,democraticResponsiveness,legalStability,legitimacy,complianceRate,caseSelectionAccess,totalInstitutionalCost,vetoRelocationRisk,averageTimeToReview,shadowDocketAbuse,constitutionalConflict,administrativeLoad
500,0.11250202380015346,0.032390031449264424,0.1542139578766356,0.287744367709616,0.03763366890753638,0.0049474578162898375,0.07641320803837205,0.10908255877498894,0.00105303255186384,0.013606663682326787,0.04233175774104797,0.1280812716519048
501,0.14743533730400024,0.02434613529359865,0.11590700079800985,0.19518905486856286,0.13087971083810576,0.08616267884524427,0.035855448286655295,0.002904936084858833,0.08791871669124486,0.04245039411890349,0.10362060966607832,0.027329977204737597
502,0.00696832965983149,0.0010824532148998602,0.1415048351642732,0.11042460884199246,0.16624532885815943,0.15967129286425272,0.025922661963182565,0.009172833202731321,0.08368975571052296,0.07317527287085575,0.05311328440347993,0.16902934324581836
503,0.04227884675220958,0.000523582779552089,0.02532658356113392,0.09084305820600906,0.2765358444774293,0.1350929848103812,0.11831377283830825,0.1630179760189198,0.027732970895389272,0.04796556781970906,0.029124599774547313,0.043244212066411235
504,0.054035817444003785,0.04032280488069757,0.1518446728131838,0.03354143176070126,0.07111197997664061,0.014853968301763956,0.025356783434624067,0.066327443361615,0.4452179287070104,0.0024737396268144224,0.08236296222936164,0.012550467463583428
505,0.028323831319932782,0.02693868497316891,0.1661682820311216,0.17279145143671532,0.05165676985507169,0.08638892537601701,0.028692952022430353,0.12049093826786472,0.08686250941753286,0.09795541926980886,0.12258323845353182,0.01114699757680411
506,0.05877204358389372,0.03610705009371126,0.004282098071772783,0.09897928110551497,0.14167963681585297,0.08207965028818506,0.16501493048177107,0.11804674370351176,0.14866290071176846,0.10172368247488411,0.04151418164523386,0.0031378010239000147
507,0.031621517581497186,0.028118576741032412,0.28273353952893365,0.043150212619703414,0.11263548103270142,0.06643781529628458,0.12908645262152674,0.04400481567457916,0.10819778427361255,0.028024520215002003,0.056298859730565476,0.06969042468456142
508,0.04533383441460169,0.09072673940540549,0.08672159578791813,0.015633112496929023,0.04946278260254181,0.02333215187983413,0.19170154088555758,0.06675950225885209,0.009885359462262407,0.21598562536023216,0.025458721704468976,0.17899903374139647
509,0.04927388290482509,0.15966974381380966,0.0007674140622055558,0.0454693817872801,0.07357566328571322,0.028342029257106986,0.040345789989655066,0.10850924059180096,0.09865388946924764,0.27276299061721415,0.002950921389318487,0.1196790528318231
510,0.07371332015290026,0.020723183326201353,0.320948682294991,0.058255139461445386,0.04721224755763321,0.03415209321257998,0.016062479617506578,0.03968173658650663,0.00044368082447704936,0.20381213689617309,0.09848148480838573,0.08651381526119972
511,0.028963786859961406,0.1374850461476534,0.14731101702984178,0.10584797430554783,0.051002252728148685,0.04670873668312797,0.14793725191870322,0.008359711825039908,0.012573070937710571,0.029430531457436244,0.26209162146792625,0.02228899863890277
512,0.041276584102732536,0.05038796105666458,0.09149105455181397,0.023489094209881753,0.1473420744351146,0.12869884632954037,0.04020922049866129,0.015839829728210013,0.11575973743579156,0.2247625082642353,0.09276954880407526,0.027973540583278677
513,0.1674748304837796,0.057475740457642935,0.04308957404077715,0.01793079219967071,0.055942690387258076,0.15734803330789582,0.10906908304322216,0.07521210535274249,0.03050947176640421,0.09212048375493816,0.0705573502150629,0.1232698449906058
514,0.029511343817599307,0.004574396750359951,0.061209118143153524,0.5386276646633025,0.01882985914333152,0.0058776956550894936,0.10284708010423707,0.023396354767106133,0.00017769521563014626,0.08075647409163068,0.07848212062998806,0.05571019701857152
515,0.1946745858847583,0.07196518609158332,0.030818669329434386,0.0014532589879290205,0.12267294649059779,0.1504061937101096,0.045785268232773436,0.11023725673681133,0.10635416906296666,0.1370872714420842,0.01807719200972961,0.010468002021222389
516,0.07205406272628419,0.08672599855780982,0.035091516892040826,0.15299537887985445,0.0027221568878125907,0.04889217082029992,0.2190541999844547,0.10035427801900682,0.08070442995667036,0.05692693005531186,0.02027255692277976,0.12420632029767474
517,0.17214509032929198,0.24255546567785338,0.012657944934051977,0.13534052642062783,0.03511822368310267,0.030476437217187412,0.026694747700274787,0.07093150320637859,0.058246184200951574,0.1605229752856816,0.028730462136249434,0.02658043920834874
518,0.004577576145828972,0.028104831883406997,0.040721597879756925,0.0006345499161641691,0.1599773191615545,0.14326877766865173,0.10144631625501663,0.026791278867075427,0.03594422686455863,0.09554332602424907,0.12705429078633146,0.23593590854740545
519,0.08193201462355654,0.04415489107231444,0.03837572836425902,0.06351416006145039,0.05328603258376903,0.04516665384252622,0.38381619595683164,0.14957915908725786,0.03129751935966393,0.0054150622875155695,0.03529363088086832,0.06816895187998705
520,0.024371587951092913,0.11805571439660617,0.15896473229161318,0.0851961785469834,0.0007887419757944801,0.025077767606525445,0.040197201405193686,0.06938243151582611,0.019707223714414506,0.02410994768900264,0.3329424801800081,0.10120599272693936
521,0.020149858372723876,0.23021439172829852,0.20466094349516337,0.01133001630993184,0.047851156480164074,0.04767236146853224,0.03393908407726803,0.002944827731334264,0.12186382868867002,0.1801582649094837,0.09617590946190346,0.0030393572765266565
522,0.1503828254707361,0.056519806233754584,0.1778124541835413,0.0309506598594604,0.1542527342597864,0.026903699714465313,0.05507457917263244,0.037150612889398194,0.21429305666057943,0.03377852879236252,0.0387589202481459,0.02412212251513738
523,0.1314670803422299,0.0738328564653172,0.011731139882407402,0.04656033936503595,0.10377046977899661,0.13410625880867608,0.0009196624529095472,0.15418556271908582,0.08645202700176381,0.04307102020103992,0.06406888352962124,0.1498346994529165
524,0.02168335714797861,0.018705542235504836,0.0064298437735870765,0.002558276217710291,0.022884596557604428,0.13841321985646804,0.2093998004259985,0.13789731696815458,0.18698173234163018,0.16110496769926408,0.062021054140166704,0.031920292635932684
525,0.05940376377319111,0.15653509578039534,0.0954555450559411,0.07006618782033751,0.05787516998482808,0.02164693363379611,0.06207614057532214,0.1423067779993025,0.07821852003979683,0.09155191341510117,0.06537486388566423,0.09948908803632393
526,0.2270519162109518,0.11657217364826358,0.1220746727446978,0.2046030326339311,0.05060341299198257,0.06285320336748917,0.08109129230685497,0.07034466749940246,0.0063056024256013185,0.012203122066441327,0.01864215109806207,0.027654753006321923
527,0.02122524885045877,0.05835895433435212,0.04257471287174843,0.05820857657325597,0.05179900202997878,0.041603118502981686,0.02191142947515412,0.2094432458789934,0.061727017557137824,0.12843732005524416,0.290344774521074,0.014366599349620762
528,0.18377492684955918,0.013184668391590805,0.030505878314888508,0.030816271260064483,0.11957036324383133,0.182344476206681,0.021852338245357487,0.05635319260988673,0.10409889086461517,0.15928410087011394,0.034726265079289664,0.06348862806412173
529,0.04226441801576916,0.3269972906051053,0.021258841127479704,0.04246164019293375,0.028329485887964013,0.010043321356113858,0.011633708852376409,0.12293637907678578,0.047115493415053784,0.038741078655787776,0.02500190884013581,0.28321643397449464
530,0.005050484334805979,0.21456426699166695,0.24571023387750243,0.007518501003695294,0.017703616554979637,0.030386149813586682,0.09525087541458407,0.12432242595620287,0.012871810483033484,0.13347166225817889,0.017193801068851298,0.09595617224291234
531,0.01618332173258794,0.017761317734315614,0.11105005282052352,0.02952204715390901,0.07796928480706797,0.23770250921711517,0.028093014589048754,0.10471176387069357,0.16424789915155216,0.02444188330092326,0.07143823195405075,0.11687867366821234
532,0.14006009162371968,0.002968327300756334,0.025412541361269223,0.04064618737115897,0.15872695935554987,0.09225432821119824,0.05023157798688638,0.1279476736188722,0.028055854413214534,0.018221613605110317,0.0764512423190301,0.23902360283323423
533,0.015356272441900205,0.024160690988652325,0.07630205943395633,0.020824455386509556,0.20456690300552532,0.1003700505953215,0.04784103973839144,0.07941676030505153,0.03704458991408762,0.1904329078287088,0.0053017312597778525,0.19838253910211742
534,0.03307816021830952,0.03549902656498637,0.17799658911031452,0.20275237125364207,0.01856973013811305,0.20898340079130814,0.09779833374890898,0.07031495813095377,0.0698462644206524,0.038989356770333494,0.025989194065148737,0.02018261478732901
535,0.008818576523090099,0.012990885742108254,0.0005590098316621855,0.13538584765491896,0.01408474404044323,0.05037225715595545,0.015624501334056741,0.10165743111347914,0.18607472850564755,0.2948387252700466,0.016846335032592367,0.16274695779599943
536,0.07503591144030987,0.06900938603806413,0.023903970997922127,0.03758834368544084,0.035161777082109866,0.22306794257088403,0.2157140350739312,0.05513306304560362,0.07313331508870839,0.016454618275441698,0.011596926646381985,0.16420071005520223
537,0.07480011819729442,0.24343489612592434,0.02362657016999629,0.22512702227227618,0.08063445521236,0.009410902613039545,0.15925437136745849,0.08616821484379816,0.004998293819650039,0.019604195866960543,0.0356939577653715,0.03724700174587053
538,0.05401237594904378,0.0023131232151672263,0.02929697306159831,0.01008719143512105,0.010948229512322532,0.1591759184142185,0.007876541105863702,0.06095395553242377,0.28616912140894857,0.14589444818986297,0.14600265712221713,0.08726946505321237
539,0.09435308111563206,0.1766138561292471,0.02313970069416546,0.006987088727459118,0.07958475618346719,0.2193462218263566,0.06360329042834673,0.022637810931666322,0.06637637504113465,0.04033452436104529,0.002106730354049584,0.20491656420742993
540,0.0024402233000588576,0.10046623514759775,0.28387447520381237,0.10577657492230154,0.01717647140881852,0.06181113485983767,0.03855988982547837,0.015110544693266028,0.00558135933769243,0.3092511038184324,0.03715598941133447,0.022795998071369544
541,0.016230788187041285,0.18463817656405793,0.013194420048443175,0.04354191873956753,0.012643753813387006,0.11362552931048947,0.011027825578849175,0.12406755969312297,0.054539361772064136,0.3637136435631353,0.008838096919078092,0.05393892581076398
542,0.024010044900816763,0.08653705847508193,0.008832013182557141,0.1664337289318377,0.09359263610679192,0.1856601661459337,0.0088740030902829,0.05141373615144619,0.005395381655742281,0.0026773397403631748,0.008452318592274225,0.35812157302687203
543,0.02548334375759711,0.18719218361021742,0.039612328954690294,0.11362006687523946,0.04300428874911176,0.05845278702852838,0.17020452994249702,0.05048755217041071,0.07458814491875194,0.03580667517182829,0.07308421419846957,0.12846388462265795
544,0.037263598664114314,0.08738546417635024,0.10051006748325055,0.07746327417828364,0.1699794121271518,0.04252951105566756,0.07903370675492308,0.15610175594238743,0.01727051882942006,0.06234425561117054,0.071831300435187,0.09828713474209375
545,0.16508767853549744,0.09842911712788888,0.07955805397448179,0.10405310598697672,0.07519833014538344,0.06373424060734192,0.021341266531133208,0.07692372853276984,0.033711339261333365,0.057604749340957655,0.12246235565188072,0.10189603430435507
546,0.1770175962773403,0.0011283095947479714,0.055116899944416486,0.03894748100904034,0.09782321896767597,0.04142296194990054,0.21707439425492228,0.0753839695566632,0.05514765430441915,0.12057396463323129,0.06178071115382462,0.05858283835381785
547,0.007596010919431618,0.0625469889018326,0.028218487500744405,0.06475733239800181,0.06521185063170154,0.1451722225229392,0.13194331482379298,0.10868304725030259,0.030929659881279905,0.08627020348430695,0.09736153403791584,0.1713093476477506
548,0.004881597584089998,0.011599394052824997,0.02923600618722276,0.18798241281769054,0.062144862762306616,0.10281812812373947,0.15731012297111335,0.1994772394476827,0.010901154425599264,0.05492727295379846,0.14879849444527218,0.02992331422865972
549,0.059747427451586115,0.016657125138057064,0.02582943317413343,0.1487047696970087,0.00646283224908854,0.10304001960835334,0.014974923684749314,0.04598758351129698,0.28765020459583884,0.05135270171117042,0.18349585137502558,0.05609712780369171
550,0.04497627338628574,0.025418936086048113,0.031054504429844032,0.09861535652974952,0.023176277753547397,0.14305726882819533,0.031388969113041926,0.13363598001099308,0.09023442977739357,0.0016336901505052623,0.3766542118398266,0.0001541020945693783
551,0.08244763635746984,0.20124113488273238,0.16575741746149977,0.03000766948647747,0.16714819849092427,0.03981536645265995,0.026291307052836062,0.16009535546548273,0.016728672498709136,0.019365241794921183,0.07536342479347356,0.015738575262813713
552,0.11418094245084125,0.17821488851740583,0.047011672795471984,0.06771516871545533,0.08665260875104604,0.024125968360743377,0.18075186029996768,0.040446196322553904,0.015849963859798193,0.21720009041571112,0.009188948008522132,0.01866169150248319
553,0.005332111663329795,0.21299528176062207,0.22267455786829116,0.12542126870562917,0.06368906549302386,0.011369391565171527,0.0190614295737108,0.010732382127637002,0.06585209522197238,0.012017642817150299,0.2031978005666658,0.04765697263679614
554,0.02548082234402662,0.040175128701402364,0.046292258189991886,0.07889015094284141,0.046169837571351804,0.23990527012370572,0.20871917504519422,0.0034951462244291348,0.22495339815154017,0.03767221904130618,0.023885421100825963,0.024361172563384603
555,0.12670991590105893,0.019553157218484742,0.12415450575888021,0.029985168791490494,0.054551995982405954,0.13166993475692831,0.1864398797996862,0.025881468323184904,0.047195363493107344,0.08968957305121877,0.009398524370511892,0.15477051255304225
556,0.08657865773771845,0.1834838221213508,0.07594657781714917,0.039262031483503844,0.03185127136216721,0.14738156233554192,0.018263805408268073,0.044353790925114586,0.06909696773173105,0.03279238014897363,0.15041931116798082,0.12056982176050045
557,0.02343008231200256,0.03517605225381656,0.0035916480398566243,0.014589920429032316,0.03238099685737897,0.16219885890706415,0.21472231436291056,0.19768402615769592,0.11141837908330544,0.12276549511463858,0.06771567233986608,0.014326554142432321
558,0.19968982521574813,0.031150497995557275,0.11416477492632643,0.16837941478236804,0.05589079309512055,0.02841085317920446,0.21894885633432515,0.007461037469597089,0.023058243812301746,0.12066603671545927,0.0001157451462893128,0.032063921327702555
559,0.1381581644948121,0.16213127673419114,0.028959678473911375,0.0016415872811082726,0.07075233198655694,0.061495788851205685,0.02756367222636123,0.03463077942578668,0.05887381599575461,0.05663821076125852,0.017185962812166264,0.3419687309568871
560,0.010182383788179108,0.0018619903631941338,0.20018977823685266,0.22883620871268598,0.014442675597723928,0.00998058029981328,0.015680493137285048,0.17467868917231538,0.17072494570555458,0.010423601569701717,0.12195026625922582,0.04104838715746837
561,0.017450489516382145,0.1259145848304095,0.0507859345043219,0.15300701584143955,0.010984691211120685,0.0571584409192079,0.038647923065338985,0.10189524172134043,0.03591817592731566,0.04141947198166741,0.34479729544712345,0.022020735034332387
562,0.15851939048521,0.1122437497494728,0.049623720819532195,0.02926511910376014,0.06258004529117775,0.023104777199878457,0.06477295752331545,0.08829881663016774,0.04885432921786526,0.19140867177444348,0.10588763002561076,0.06544079217956598
563,0.04790031950763739,0.2550588812887442,0.028774210832389707,0.11827836485662857,0.022796226052411165,0.008932898118910744,0.06919437612928825,0.1041189033913321,0.13364022965300887,0.06626283311319611,0.007659035634327699,0.13738372142212513
564,0.1221933481756243,0.04844184674857779,0.0371945802491955,0.01181459644067228,0.17546579242038443,0.03978002600350966,0.12193628765460078,0.1476308545527085,0.00360325070710011,0.12117264624298252,0.05560884450690084,0.1151579262977433
565,0.13195899278039,0.11033100763570342,0.13884356494921363,0.034597036202219454,0.12791696218163515,0.06515476568530802,0.07988827371963518,0.10753054022912384,0.07896001122710641,0.06899176015921467,0.04395669769180799,0.011870387538642238
566,0.12088907347215498,0.13047264626618593,0.12256075698298444,0.017898947829210178,0.04279586002039434,0.13679498229999548,0.08966591019186154,0.13272946470936273,0.04602564081799437,0.06808739165263165,0.06862223982283237,0.02345708593439199
567,0.003422977205819619,0.04600294665665178,0.1396755830698348,0.08745506513966574,0.0273298080308225,0.05537768298745516,0.10130688968368917,0.06057875132624812,0.053462581400569725,0.009637443033760882,0.395518522063481,0.020231749402001557
568,0.005819678954628692,0.024115606447696992,0.06101190659460651,0.10179016328258983,0.12474407828462845,0.12671895132153316,0.18701011999348868,0.03479116110909636,0.12634057517867547,0.007355528423877603,0.06797642562049326,0.132325804788685
569,0.00985127181168531,0.07988067706423709,0.08483672299439869,0.09934174091281772,0.017756909641936023,0.1569360023915962,0.10404243632391925,0.02781772188258825,0.06125717837986219,0.1135463457508621,0.13500769051008038,0.10972530233601678
570,0.11635142908153598,0.0011159733288321951,0.07517943313031007,0.03268078637705477,0.17817902956383286,0.042375325089869985,0.15750198545093944,0.14544493748330334,0.059453633362292806,0.18664942653283279,0.0043275503628146285,0.0007404902363811422
571,0.037533432398702826,0.08731199519090456,0.2056394124003949,0.0521143985440727,0.11436994782200646,0.03090024238867703,0.1886491512713333,0.09646061788490311,0.1509089126376301,0.02132713091414084,0.004239282780078234,0.010545475767155987
572,0.07448972216372898,0.044292062356247795,0.041870059612334656,0.07661897077606337,0.018915932043509866,0.1644010511350808,0.12185710731611465,0.010724027657131159,0.027980681750851326,0.06804667372665009,0.3448846823076108,0.005919029154676478
573,0.055574773293807896,0.05863730784179726,0.1056201034519415,0.021357907829561148,0.04243048479430452,0.1415149983392702,0.20145724058488632,0.19618866159370513,0.03234314003037584,0.06391376872632328,0.02910573854151207,0.05185587497251488
574,0.09777559665494676,0.09162613035568132,0.022729541133995012,0.017004580331523588,0.018022487408923676,0.3844474009037647,0.0032164701327405056,0.03909873028475171,0.17587912702370218,0.013577670868930893,0.023439644513244914,0.11318262038779477
575,0.03634566998013841,0.1487126920704024,0.1036243490267816,0.06744735901160785,0.10852694753015975,0.14226797197811153,0.11546037461240462,0.002972911592581339,0.09062771745444927,0.041421608903260146,0.13634405462916852,0.006248343210934641
576,0.009291627733758263,0.023444597621902884,0.015595042792377691,0.026054758911666732,0.3406646836212137,0.007018735847389049,0.15093490073923332,0.12265064064712544,0.02369776754608411,0.1896299790598933,0.07091161708281007,0.020105648396545474
577,0.09428123376126324,0.017075007933302324,0.15646185700485313,0.009071183841052856,0.030110157631482098,0.14606796996351823,0.0259437471785313,0.14317263391159726,0.15032255452051307,0.2043591044687481,0.017766393234125537,0.005368156551012819
578,0.15368179468467089,0.06310363170018077,0.009669079036508902,0.03924421529680426,0.04425592010344461,0.07175157378690561,0.11455407681658705,0.09533146471943757,0.01753213752843332,0.2714279645982514,0.10134711560724056,0.018101026121535097
579,0.12791907230437305,0.031040991311197336,0.055560056686348676,0.11695741294412476,0.02721741451428473,0.012261320850130627,0.26776221093309954,0.11981419044436041,0.023421937330151535,0.1678243886358411,0.013030357311182761,0.03719064673490552
580,0.08930358243177577,0.0020041400998047783,0.12661200610853546,0.11392272495621691,0.007399679070529544,0.11235155619563598,0.048244732571493046,0.005973642802652171,0.015011407844381817,0.10243097041987533,0.2591040887248271,0.11764146877427212
581,0.12028366536500158,0.07478477619745212,0.07274978124618729,0.052855009421879075,0.05431380548960864,0.08329891093106735,0.005783343784858887,0.01748556658796895,0.017222715402536396,0.3369803559134443,0.0469735342044958,0.11726853545549958
582,0.05447204258916918,0.050517273652769666,0.1610567325901224,0.005275402634735777,0.1387714140238751,0.07209617009345008,0.08829288294497188,0.13787287606785092,0.019370145279976745,0.04763598829037204,0.18654811754586895,0.03809095428683718
583,0.008635216284751645,0.0026161239541737233,0.009440510690468933,0.003209749880979797,0.153307647444464,0.0915251417202112,0.12362636086097309,0.02069768246144294,0.33378623511662,0.08083805300427667,0.15643299627144683,0.015884282310191226
584,0.17254228723005655,0.054354961896319484,0.0992807390062485,0.013908173600951658,0.0006216594508664797,0.05187085811115346,0.26951579179200447,0.10709988134990996,0.036879322396984965,0.014413446791756384,0.09155968839764131,0.08795318997610684
585,0.03314369923719907,0.10357629922692786,0.10795681217226476,0.05178351235181084,0.053434167072857815,0.03362458395718346,0.08193297694053991,0.13251760151867084,0.0037605221998346814,0.032108223606943674,0.03339725183080982,0.3327643498849573
586,0.06832556967013466,0.09926457812543826,0.01654111943815461,0.10803865476000896,0.04183111609968231,0.1816780620343104,0.0008155684059854004,0.201941832473627,0.028159959780867713,0.059629518490243005,0.14149198968647386,0.052282031035073825
587,0.05020130952493163,0.004185720853581853,0.09207811229836538,0.06552732160006358,0.045390016093297736,0.12507428851921293,0.002910971025260678,0.07661774666463624,0.23539694987448057,0.0013519709929096018,0.17258834027402745,0.12867725227923232
588,0.038376080431377774,0.05341727675767678,0.0088269841222606,0.21224348862961154,0.004481541950149266,0.042476972603974227,0.06411829572239902,0.14415594902454826,0.0025244317833066484,0.3680541682595532,0.0077216856839858,0.05360312503115683
589,0.04493242147857454,0.024022606472550067,0.19247516565730627,0.1980990897878421,0.02424667246944912,0.050321499319010136,0.016124779846159266,0.11447277530976306,0.2103603316100051,0.049583051470756104,0.06841522328719266,0.006946383291391564
590,0.00912024207597428,0.20611851820362714,0.061933000954205085,0.15668073581232775,0.07791447610345711,0.07093275889047258,0.0543014514133539,0.01625061534303463,0.050539365966545124,0.08627294241303021,0.1060928314855492,0.10384306133842304
591,0.02445836079205536,0.07510650712578393,0.3406552843261972,0.05435465264776869,0.09925197861829567,0.04631687469344274,0.17741833966304332,0.05165238760905327,0.023631815596740928,0.04598400028814204,0.05774069111667449,0.0034291075228023715
592,0.1713898040141981,0.021544322647272938,0.004079086697861863,0.1566342868227279,0.21025983080002078,0.013982528840094186,0.0803699236332687,0.0785216652002457,0.019823169919036862,0.017457182462577374,0.09459659193311226,0.1313416070295834
593,0.15073694821126166,0.07254991569725515,0.1468882739832015,0.16451371218005795,0.014094664087834085,0.09613368419129793,0.0034248277047980143,0.11074648118711819,0.1372964504847768,0.06119617171286498,0.014377075906764828,0.028041794652768882
594,0.06441148154397999,0.06007480329307409,0.1180030627584006,0.0446876527955334,0.023051461070329324,0.08137713990101346,0.09828862788108945,0.0895586714515781,0.23677219692630821,0.04835041644194945,0.023253301979011612,0.11217118395773229
595,0.004205191595047384,0.002557249883296266,0.03763807520567325,0.37976337838930374,0.06660778509787169,0.060730683727343124,0.2564486990653295,0.06895414311031813,0.04082620417822348,0.038935124222334465,0.0041094973346824295,0.03922396819057659
596,0.04264817049997523,0.04817223147795805,0.16550652980477243,0.02834082941666202,0.14432456270969424,0.1155323614045339,0.17064464804659618,0.09632074716918194,0.10694443938633666,0.01872305350792027,0.043096633773949185,0.019745792802419844
597,0.056738845491976476,0.08632922398732187,0.10323480044241236,0.1552330105790652,0.09004753655081482,0.020803554220169405,0.011169128249610654,0.17165230695019332,0.029884507245508674,0.029622419006857723,0.1383648451180428,0.10691982215802665
598,0.17686816168057112,0.04958032315326619,0.11603783956996788,0.030882761115113167,0.00946155068182849,0.00731207571953383,0.018236504098747927,0.1740453165873326,0.0021326383205688606,0.17098737443755785,0.2049108022776461,0.039544652357865966
599,0.0975484989217143,0.09771203382082827,0.040966978855938294,0.16849851736443222,0.06276300131687897,0.013082721059351276,0.08308163162612049,0.09540282661235469,0.016860672453535785,0.1985031155147569,0.04448836581971472,0.08109163663437408
600,0.05519315403913571,0.1358768250595565,0.07262174340075847,0.03028189690887179,0.03876627862936821,0.02414527916579085,0.06799795148207609,0.02643833693245536,0.0655666596104919,0.13444472720802564,0.23570807878152705,0.1129590687819424
601,0.17081912294735166,0.029136603299319844,0.02692705068212847,0.13310861408616065,0.020312083595976447,0.04705629418209132,0.015800322580291824,0.2228182209590311,0.04873116254916649,0.0577352390835887,0.07917364115282473,0.14838164488206879
602,0.09854366512749102,0.02106264127460865,0.06712826328681346,0.035548910727988915,0.019784520858466038,0.254268813990679,0.16430545650246217,0.026634527399518656,0.04419021690419517,0.04977417773225248,0.1031133864258781,0.1156454197696463
603,0.04402147631025105,0.05419466764463425,0.005459536252972869,0.0793982928034862,0.2026513652457527,0.030150970832058716,0.026756764484197525,0.1608567644237927,0.07774257216928568,0.026550670284932323,0.22554839941044397,0.06666852013819202
604,0.10704975802076301,0.05587824109840296,0.056427640721927914,0.01141461264978248,0.10236561525227254,0.08089189541897786,0.00965778383893581,0.02525005838296565,0.2380781179747514,0.050852170586413066,0.09125441573623662,0.17087969031857075
605,0.013645002045297889,0.11008008083703769,0.0026751241008615757,0.00919054033540805,0.14415539159334192,0.046089564075578474,0.1912339305224588,0.039774100038734446,0.03348893326634712,0.23216971384563853,0.162339753621989,0.015157865717306571
606,0.010005842667481063,0.3797259953120397,0.013065563964731793,0.09125899461345562,0.04402705015094708,0.11449465010187856,0.07094464527370511,0.005911872822661736,0.004359923878892335,0.04085707165721836,0.054876479299372144,0.17047191025761652
607,0.009345544071826858,0.04833392634369947,0.03858666511881944,0.051029650957129864,0.020983058980425667,0.18741796890132117,0.03904660463844621,0.03289019508701101,0.2992317467559208,0.01589654540851628,0.148865511020038,0.10837258271684516
608,0.051788166312527036,0.0594550091856859,0.10401475010926044,0.07366564094565309,0.06680537133259415,0.19281574266548154,0.07642771432056068,0.03760972873379978,0.03420586901625579,0.044180426609885734,0.0003403169098558103,0.25869126385844
609,0.038570690757473644,0.13943872966293583,0.11573934957622213,0.20842383539233794,0.002825934493204069,0.02633860374369065,0.07358519409995938,0.2137532340252093,0.018453833965028112,0.08753997377114592,0.05190199474542064,0.02342862576737238
610,0.03550818564691213,0.00883985883198584,0.060764299017451555,0.017133463679583544,0.25303227390113286,0.009673149930915564,0.15932063373510993,0.1984304041105894,0.022835338553059626,0.17724652084086023,0.0056238262838244095,0.05159204546857494
611,0.1483919203483534,0.04683529678471444,0.022178054653982697,0.0008955187113214189,0.08209899754854866,0.02918933166576717,0.16703228432436348,0.017270028360993582,0.10227662538775129,0.12240577987042642,0.007668961861161363,0.253757200482616
612,0.046410538358892466,0.0067293524655549185,0.15664290040048326,0.1304195255853628,0.008205128685172014,0.2630503628128938,0.010302723094924292,0.08535962862068448,0.045912508736269536,0.06239769964819457,0.11560512737272523,0.06896450421884269
613,0.005806655353766765,0.06970084281204861,0.010201371340798309,0.23156330803467617,0.03037769747292834,0.08830289005877696,0.015540582628337166,0.09009135672680663,0.1297490014875505,0.09237428710125045,0.015887322304914596,0.2204046846781455
614,0.0627053047172139,0.041859116721498855,0.14901499953236486,0.19484470993783498,0.020169494659309284,0.23342400195529037,0.1098704484796545,0.08266486910246328,0.008757778059200156,0.0012376867522395697,0.056998823661185256,0.0384527664217449
615,0.048117132361037256,0.0020717019267121315,0.20618253084842614,0.11005394075383855,0.16580850455324012,0.1328360454185996,0.05728772832674215,0.024853142520179207,0.11392373740381569,0.05319655591903481,0.009823310253105672,0.07584566971526867
616,0.018394698847045535,0.03883649555873109,0.07406242463899353,0.137263372409749,0.1516095880719379,0.21707735742698975,0.027275450450783847,0.01408879299396055,0.04861875361954267,0.15808877752912429,0.08342737121163224,0.03125691724150957
617,0.009971637881884253,0.018612640224813334,0.005978090889464169,0.010048816004563683,0.13062337551189293,0.11536630726833402,0.01420378806666639,0.03129282663772988,0.17530658120572917,0.21846235588438875,0.17638700686439274,0.09374657356014067
618,0.14838066243189676,0.2938619932914368,0.17002284894909755,0.005928058313004856,0.0084321166061131,0.02261342874917352,0.20302282385989284,0.006732927774087442,0.026935624512544144,0.06735212484051999,0.000264939728853854,0.046452450943379124
619,0.03528622470085761,0.0481710455782315,0.016647642649108774,0.06068996289114643,0.18309033493944155,0.1673673911351491,0.005177602018283139,0.15672829811048392,0.04455535058418227,0.010627548517045084,0.11963225670875144,0.15202634216731925
620,0.0382166935077755,0.13531009476608855,0.1280467880341955,0.007952087789427546,0.2588317396863022,0.07214849740814246,0.0346460386711192,0.10341368853913589,0.06244431336153242,0.08095301026433542,0.015511855152325262,0.06252519281962014
621,0.14826613936004207,0.18894424576421348,0.033417120440059116,0.270921041601588,0.006828510438312438,0.025153553963022195,0.06782660881088719,0.06106329232161661,0.0856248876395748,0.037122315413603536,0.029510971744167665,0.04532131250291298
622,0.24532767705561456,0.012282573746903919,0.010084410632724892,0.020565778775829168,0.12849967272424395,0.07409396541170211,0.30926930188410795,0.06492059098344208,0.020462250814113975,0.029187814621120037,0.03064705199261528,0.05465891135758199
623,0.20230245032048966,0.21821783185168706,0.04166430082641441,0.01290198541823473,0.06645204409929528,0.14755185756773828,0.15252131054867674,0.022231524407419326,0.014385981712715686,0.10155449835480357,0.014107326865298623,0.006108888027226684
624,0.02798263495401488,0.09183010423594863,0.13589464444027505,0.1986617658015158,0.18602986427519472,0.10356574084001946,0.04092072058070005,0.006309153989021962,0.0608492162997482,0.035248303149749464,0.02408253552645177,0.08862531590736004
625,0.04915815742521918,0.033438451367579794,0.09473759253402984,0.03353104505133544,0.0371954154911883,0.07722193588061767,0.07781148511599195,0.3040030751272757,0.037893028088992795,0.05588397859299569,0.18529215672423674,0.013833678600536895
